origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.99,334.60
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.99,323.70
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.99,303.80
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.01,225.83
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.01,189.30
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.01,151.80
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.01,117.68
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.025,230.10
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.025,193.00
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.025,155.70
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.025,121.40
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.05,233.60
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.05,198.48
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.05,160.40
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.05,125.68
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.1,242.53
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.1,207.39
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.1,172.18
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.1,137.19
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.15,257.88
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.15,228.00
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.15,192.78
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.15,156.80
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.2,267.08
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.2,236.72
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.2,198.90
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.2,161.57
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.25,278.80
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.25,244.90
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.25,205.36
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.25,165.20
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.3,284.50
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.3,249.57
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.3,210.46
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.3,169.82
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.35,288.87
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.35,254.23
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.35,216.14
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.35,176.73
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.4,292.16
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.4,259.96
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.4,221.57
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.4,184.27
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.45,295.84
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.45,265.30
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.45,229.69
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.45,191.62
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.5,299.50
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.5,269.60
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.5,235.87
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.5,197.78
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.55,302.44
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.55,274.31
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.55,239.87
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.55,202.10
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.6,305.46
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.6,278.49
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.6,244.18
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.6,206.00
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.65,308.90
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.65,283.27
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.65,249.10
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.65,211.74
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.7,312.70
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.7,287.32
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.7,257.10
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.7,220.89
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.75,318.10
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.75,293.32
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.75,264.40
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.75,230.16
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.8,327.00
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.8,302.66
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.8,272.02
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.8,237.64
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.85,337.12
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.85,313.60
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.85,282.00
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.85,246.60
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.9,342.70
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.9,321.60
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.9,293.41
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.9,257.77
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.95,348.40
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.95,329.40
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.95,303.44
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.95,270.80
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.975,352.00
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.975,334.50
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.975,310.40
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.975,281.02
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.99,356.10
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.99,339.70
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.99,316.50
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.99,287.81
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.01,63.28
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.01,63.90
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.01,61.52
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.01,56.00
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.025,64.32
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.025,65.20
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.025,63.40
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.025,57.90
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.05,65.44
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.05,66.72
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.05,64.90
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.05,59.70
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.1,66.90
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.1,68.50
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.1,67.00
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.1,62.24
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.15,68.00
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.15,69.79
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.15,68.40
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.15,63.70
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.2,68.99
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.2,70.80
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.2,69.60
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.2,65.09
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.25,69.84
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.25,71.70
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.25,70.60
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.25,66.31
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.3,70.48
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.3,72.60
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.3,71.50
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.3,67.36
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.35,71.20
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.35,73.44
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.35,72.45
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.35,68.31
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.4,71.80
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.4,74.20
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.4,73.44
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.4,69.50
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.45,72.32
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.45,75.00
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.45,74.40
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.45,70.80
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.5,72.88
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.5,75.90
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.5,75.48
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.5,72.08
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.55,73.50
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.55,76.72
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.55,76.70
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.55,73.50
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.6,74.16
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.6,77.76
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.6,77.84
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.6,74.89
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.65,74.72
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.65,78.60
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.65,79.60
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.65,76.80
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.7,75.36
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.7,79.76
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.7,81.44
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.7,80.00
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.75,76.10
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.75,80.88
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.75,84.08
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.75,86.00
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.8,76.96
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.8,82.21
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.8,86.80
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.8,90.34
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.85,77.90
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.85,83.85
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.85,89.36
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.85,93.50
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.9,78.96
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.9,85.53
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.9,91.93
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.9,96.50
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.95,80.96
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.95,88.48
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.95,94.96
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.95,100.08
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.975,82.16
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.975,90.24
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.975,97.10
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.975,102.32
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.99,83.28
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.99,91.70
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.99,99.30
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.99,104.70
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.01,620.08
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.01,563.36
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.01,474.38
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.01,369.52
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.025,626.56
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.025,579.76
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.025,498.70
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.025,381.04
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.05,635.57
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.05,593.82
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.05,509.42
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.05,408.64
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.1,677.50
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.1,630.38
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.1,537.66
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.1,423.51
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.15,701.25
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.15,654.36
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.15,564.22
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.15,445.82
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.2,720.32
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.2,682.10
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.2,588.37
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.2,476.96
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.25,734.98
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.25,696.48
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.25,607.81
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.25,497.32
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.3,748.88
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.3,712.82
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.3,632.28
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.3,512.14
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.35,757.68
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.35,729.13
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.35,648.13
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.35,529.34
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.4,773.02
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.4,740.94
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.4,667.54
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.4,556.70
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.45,786.66
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.45,751.72
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.45,677.16
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.45,570.89
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.5,797.04
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.5,761.92
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.5,684.00
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.5,579.12
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.55,809.08
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.55,775.16
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.55,696.28
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.55,589.59
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.6,821.69
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.6,790.83
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.6,713.70
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.6,605.33
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.65,836.06
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.65,815.37
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.65,738.30
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.65,617.50
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.7,851.41
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.7,833.69
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.7,755.86
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.7,642.69
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.75,868.34
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.75,851.78
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.75,774.48
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.75,660.12
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.8,881.92
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.8,865.79
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.8,806.70
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.8,692.51
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.85,897.88
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.85,891.49
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.85,830.10
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.85,723.51
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.9,915.54
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.9,914.82
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.9,847.10
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.9,741.76
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.95,946.57
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.95,944.53
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.95,876.53
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.95,765.29
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.975,961.62
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.975,966.50
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.975,919.81
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.975,810.52
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.99,977.82
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.99,989.31
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.99,941.90
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.99,846.13
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.01,1.04
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.01,0.40
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.01,0.10
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.01,0.00
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.025,1.10
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.025,0.40
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.025,0.16
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.025,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.05,1.12
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.05,0.48
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.05,0.16
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.05,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.1,1.20
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.1,0.50
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.1,0.20
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.1,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.15,1.20
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.15,0.50
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.15,0.20
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.15,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.2,1.20
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.2,0.56
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.2,0.24
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.2,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.25,1.28
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.25,0.56
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.25,0.24
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.25,0.08
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.3,1.28
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.3,0.56
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.3,0.24
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.3,0.10
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.35,1.30
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.35,0.60
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.35,0.24
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.35,0.10
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.4,1.30
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.4,0.60
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.4,0.30
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.4,0.10
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.45,1.36
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.45,0.64
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.45,0.30
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.45,0.10
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.5,1.36
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.5,0.64
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.5,0.30
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.5,0.10
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.55,1.40
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.55,0.64
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.55,0.30
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.55,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.6,1.44
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.6,0.70
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.6,0.32
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.6,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.65,1.44
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.65,0.70
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.65,0.32
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.65,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.7,1.50
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.7,0.72
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.7,0.32
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.7,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.75,1.52
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.75,0.72
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.75,0.32
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.75,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.8,1.52
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.8,0.80
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.8,0.40
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.8,0.16
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.85,1.60
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.85,0.80
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.85,0.40
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.85,0.20
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.9,1.68
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.9,0.80
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.9,0.40
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.9,0.20
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.95,1.76
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.95,0.88
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.95,0.48
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.95,0.24
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.975,1.80
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.975,0.90
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.975,0.50
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.975,0.24
